Date,Original_Close,Processed_Close,Return_1D,Return_5D,Difference
2012-08-30,43.41896057128906,43.41896057128906,-0.018153263573627676,-0.017225209070247605,0.0
2012-08-31,43.40968322753906,43.40968322753906,-0.00021367033268260283,-0.026028240725921137,0.0
2012-09-03,43.85050582885742,43.85050582885742,0.010154937068020287,-0.02577332649787234,0.0
2012-09-04,43.22407531738281,43.22407531738281,-0.014285593737948687,-0.01792303386032057,0.0
2012-09-05,43.78554534912109,43.78554534912109,0.012989752299281232,-0.00986356563977242,0.0
2012-09-06,45.11730194091797,45.11730194091797,0.03041543918611067,0.03911520099244248,0.0
2012-09-07,44.787841796875,44.787841796875,-0.007302301553280044,0.03174772232527223,0.0
2012-09-10,44.504791259765625,44.504791259765625,-0.0063198074690243855,0.014920818324463347,0.0
2012-09-11,44.783203125,44.783203125,0.0062557728584624606,0.03607081924064137,0.0
2012-09-12,44.92241668701172,44.92241668701172,0.0031086110929390287,0.025964535300996294,0.0
2012-09-13,44.61151123046875,44.61151123046875,-0.0069209423595605335,-0.011210570860632596,0.0
2012-09-14,45.43284225463867,45.43284225463867,0.018410742015145365,0.014401239976887581,0.0
2012-09-17,45.572044372558594,45.572044372558594,0.0030639095203361943,0.023980634052716443,0.0
2012-09-18,45.28899383544922,45.28899383544922,-0.006211056383501057,0.011294205754721176,0.0
2012-09-19,46.16600799560547,46.16600799560547,0.01936484090025825,0.02768309009860781,0.0
2012-09-20,46.17992782592773,46.17992782592773,0.00030151687197177424,0.03515721732349153,0.0
2012-09-21,46.16600799560547,46.16600799560547,-0.0003014259869510427,0.016137351408868517,0.0
2012-09-24,46.02215576171875,46.02215576171875,-0.0031159773203784935,0.00987691896111631,0.0
2012-09-25,46.06855773925781,46.06855773925781,0.0010082530201174222,0.01721309832232132,0.0
2012-09-26,45.27043533325195,45.27043533325195,-0.01732466665275545,-0.01939896259686924,0.0
2012-09-27,45.42355346679688,45.42355346679688,0.003382298677222062,-0.01637885537591033,0.0
2012-09-28,44.75535583496094,44.75535583496094,-0.0147103777850488,-0.030556078419836763,0.0
2012-10-01,45.93862915039063,45.93862915039063,0.02643869752243977,-0.0018149217468338419,0.0
2012-10-02,45.20546340942383,45.20546340942383,-0.01595967826045963,-0.018734997842107193,0.0
2012-10-03,45.038421630859375,45.038421630859375,-0.0036951679280790017,-0.005125060112292745,0.0
2012-10-04,44.93633270263672,44.93633270263672,-0.0022667075027492656,-0.010726170168881777,0.0
2012-10-05,45.29363250732422,45.29363250732422,0.007951245310824806,0.01202708954763354,0.0
2012-10-08,44.3980598449707,44.3980598449707,-0.019772595236398738,-0.033535378262518956,0.0
2012-10-09,43.87370681762695,43.87370681762695,-0.011810268943613478,-0.029460080515826492,0.0
2012-10-10,43.24728012084961,43.24728012084961,-0.014277952382306225,-0.03976918917563743,0.0
2012-10-11,43.697383880615234,43.697383880615234,0.010407677858766284,-0.027571204580047692,0.0
2012-10-12,43.36328506469727,43.36328506469727,-0.007645739544288155,-0.04261851690333729,0.0
2012-10-15,43.61849594116211,43.61849594116211,0.0058854138030379755,-0.01755851283886456,0.0
2012-10-16,44.69039535522461,44.69039535522461,0.024574424012886897,0.018614532412144724,0.0
2012-10-17,44.67647552490234,44.67647552490234,-0.00031147252584429186,0.03304705868343638,0.0
2012-10-18,44.8017578125,44.8017578125,0.0028042115257689293,0.02527322768113538,0.0
2012-10-19,43.6788215637207,43.6788215637207,-0.025064557812193522,0.0072765819875650894,0.0
2012-10-22,42.85285568237305,42.85285568237305,-0.018909985475287994,-0.017553110034372765,0.0
2012-10-23,41.71599197387695,41.71599197387695,-0.026529473716350838,-0.06655576344101255,0.0
2012-10-24,42.04080581665039,42.04080581665039,0.007786314729776533,-0.058994575496064905,0.0
2012-10-25,42.28209686279297,42.28209686279297,0.0057394486488890895,-0.05624022522178873,0.0
2012-10-26,42.48626708984375,42.48626708984375,0.004828763051021756,-0.027302807886819935,0.0
2012-10-29,42.384185791015625,42.384185791015625,-0.0024026892881000572,-0.01093672484352548,0.0
2012-10-30,42.89925003051758,42.89925003051758,0.0121522740118587,0.02836461511886368,0.0
2012-10-31,42.226409912109375,42.226409912109375,-0.01568419303203572,0.0044148558014907024,0.0
2012-11-01,42.70900344848633,42.70900344848633,0.011428713390066347,0.010096627588709328,0.0
2012-11-02,42.88533401489258,42.88533401489258,0.004128650920617538,0.009392845085800072,0.0
2012-11-05,42.37490463256836,42.37490463256836,-0.01190218973570234,-0.0002189769196706548,0.0
2012-11-06,42.81572723388672,42.81572723388672,0.01040291665882731,-0.0019469523726275417,0.0
2012-11-07,41.89231491088867,41.89231491088867,-0.02156712924561066,-0.007911991616528447,0.0
2012-11-08,41.95728302001953,41.95728302001953,0.0015508359771727598,-0.017600982644642826,0.0
2012-11-09,42.45843124389648,42.45843124389648,0.011944248716911243,-0.009954516638435273,0.0
2012-11-12,42.26353454589844,42.26353454589844,-0.004590294372358805,-0.002628208550216393,0.0
2012-11-13,42.41667175292969,42.41667175292969,0.0036233885470449145,-0.009320301364429406,0.0
2012-11-14,42.09184265136719,42.09184265136719,-0.0076580525566593005,0.004762872161706566,0.0
2012-11-15,41.929443359375,41.929443359375,-0.003858212940148209,-0.0006635239138637061,0.0
2012-11-16,41.85983657836914,41.85983657836914,-0.0016600931333445867,-0.014098369817028611,0.0
2012-11-19,42.913177490234375,42.913177490234375,0.025163521837769043,0.015371240274057563,0.0
2012-11-20,43.358642578125,43.358642578125,0.01038061299450499,0.02220756099587784,0.0
2012-11-21,43.25655746459961,43.25655746459961,-0.0023544351819005938,0.027670796521771956,0.0
2012-11-22,43.54425430297852,43.54425430297852,0.00665094161999269,0.038512577659642666,0.0
2012-11-23,43.82730865478516,43.82730865478516,0.006500383491175654,0.04700142755532655,0.0
2012-11-26,43.73914337158203,43.73914337158203,-0.0020116517739563466,0.01924737177841518,0.0
2012-11-27,43.79482650756836,43.79482650756836,0.0012730733090329238,0.010059907402715229,0.0
2012-11-28,43.89690780639648,43.89690780639648,0.0023308985779513236,0.014803543770697036,0.0
2012-11-29,43.93867492675781,43.93867492675781,0.0009514820621430164,0.009057925783616305,0.0
2012-11-30,43.57673263549805,43.57673263549805,-0.008237442113652627,-0.005717348999474958,0.0
2012-12-03,43.73450469970703,43.73450469970703,0.003620557455022766,-0.00010605310295153103,0.0
2012-12-04,43.66489791870117,43.66489791870117,-0.0015915758388896917,-0.0029667565607260915,0.0
2012-12-05,43.4050407409668,43.4050407409668,-0.005951168790505279,-0.011205050424030305,0.0
2012-12-06,43.90155029296875,43.90155029296875,0.01143898366470908,-0.0008449192846836651,0.0
2012-12-07,43.91082763671875,43.91082763671875,0.00021132155215686232,0.007666820824206111,0.0
2012-12-10,44.3748664855957,44.3748664855957,0.01056775455739567,0.014642026708329592,0.0
2012-12-11,44.58831405639648,44.58831405639648,0.00481010057506448,0.02114779105666509,0.0
2012-12-12,44.27741622924805,44.27741622924805,-0.006972630244668987,0.02009848334177189,0.0
2012-12-13,44.33310317993164,44.33310317993164,0.0012576829324293382,0.009830014750800364,0.0
2012-12-14,44.096439361572266,44.096439361572266,-0.005338309330588542,0.004227014949230945,0.0
2012-12-17,43.73914337158203,43.73914337158203,-0.008102604091467791,-0.014326197786308392,0.0
2012-12-18,43.48393249511719,43.48393249511719,-0.005834839386238633,-0.024768408150226073,0.0
2012-12-19,43.725223541259766,43.725223541259766,0.005548970212610582,-0.012471203945805698,0.0
2012-12-20,43.91082763671875,43.91082763671875,0.004244783226410309,-0.00952506170161449,0.0
2012-12-21,43.82730865478516,43.82730865478516,-0.0019020133855037757,-0.006103229890747963,0.0
2012-12-27,44.1010856628418,44.1010856628418,0.006246721883223394,0.008275020116075726,0.0
2012-12-28,43.61385726928711,43.61385726928711,-0.011047990910691086,0.0029878800447615816,0.0
2013-01-02,44.55119323730469,44.55119323730469,0.02149170072782458,0.018890005108047614,0.0
2013-01-03,44.24493408203125,44.24493408203125,-0.006874319923197758,0.007608748531833909,0.0
2013-01-04,44.29132843017578,44.29132843017578,0.0010485798907173827,0.010587457674975376,0.0
2013-01-07,43.924747467041016,43.924747467041016,-0.008276585420387006,-0.0039985001083399085,0.0
2013-01-08,43.78091049194336,43.78091049194336,-0.003274622698868912,0.0038302785654753535,0.0
2013-01-09,43.66489791870117,43.66489791870117,-0.0026498437775417383,-0.019893862637586635,0.0
2013-01-10,43.22871398925781,43.22871398925781,-0.009989349574467843,-0.022968055300734314,0.0
2013-01-11,43.01525115966797,43.01525115966797,-0.004937987043586056,-0.028810995644881543,0.0
2013-01-14,43.200870513916016,43.200870513916016,0.004315198661959396,-0.016479934316484424,0.0
2013-01-15,42.76004409790039,42.76004409790039,-0.010204109564727948,-0.023317614516738527,0.0
2013-01-16,43.01525115966797,43.01525115966797,0.005968353568188034,-0.014878009339281406,0.0
2013-01-17,43.02918243408203,43.02918243408203,0.00032386825692021226,-0.004615718043922468,0.0
2013-01-18,42.84357833862305,42.84357833862305,-0.00431344694367175,-0.003990975675294606,0.0
2013-01-21,43.302955627441406,43.302955627441406,0.010722197039368941,0.002363033714621654,0.0
2013-01-22,43.349365234375,43.349365234375,0.0010717422462540593,0.01378205165376678,0.0
2013-01-23,43.460731506347656,43.460731506347656,0.0025690404316311977,0.010356334896804764,0.0
2013-01-24,43.525691986083984,43.525691986083984,0.0014946936575801484,0.01153890276122671,0.0
2013-01-25,43.75770950317383,43.75770950317383,0.005330587671392495,0.021336480284764203,0.0
2013-01-28,43.10807037353516,43.10807037353516,-0.014846278221933518,-0.00450050697654325,0.0
2013-01-29,43.36791610717773,43.36791610717773,0.0060277746461621096,0.0004279387414884983,0.0
2013-01-30,43.67417907714844,43.67417907714844,0.007061971094341368,0.004911274233145635,0.0
2013-01-31,43.68346786499024,43.68346786499024,0.000212683742157882,0.003624890764670763,0.0
2013-02-01,44.52798843383789,44.52798843383789,0.01933272723350976,0.01760327355818725,0.0
2013-02-04,43.09878540039063,43.09878540039063,-0.03209673474405528,-0.00021538828029354917,0.0
2013-02-05,43.37720489501953,43.37720489501953,0.0064600311132290145,0.00021418570859732533,0.0
2013-02-06,42.69044494628906,42.69044494628906,-0.015832277584333698,-0.022524387444619265,0.0
2013-02-07,42.11040496826172,42.11040496826172,-0.013587114839330505,-0.03601048574234744,0.0
2013-02-08,42.52803421020508,42.52803421020508,0.009917483392955395,-0.04491454238056258,0.0
2013-02-11,42.43523025512695,42.43523025512695,-0.0021821830423531807,-0.015396144905226561,0.0
2013-02-12,42.46306610107422,42.46306610107422,0.000655960761374752,-0.02107417469976891,0.0
2013-02-13,42.78325271606445,42.78325271606445,0.0075403555227995245,0.0021739705428733824,0.0
2013-02-14,42.11969375610352,42.11969375610352,-0.015509782866784505,0.00022058177423867065,0.0
2013-02-15,41.81343460083008,41.81343460083008,-0.007271162916018703,-0.01680302470231565,0.0
2013-02-18,41.48861312866211,41.48861312866211,-0.0077683518531510565,-0.022307340404980502,0.0
2013-02-19,42.16608810424805,42.16608810424805,0.016329178646800946,-0.006993795410799586,0.0
2013-02-20,42.04080581665039,42.04080581665039,-0.002971162211868439,-0.017353680524044957,0.0
2013-02-21,41.63710403442383,41.63710403442383,-0.009602617608882147,-0.011457579071542101,0.0
2013-02-22,42.996700286865234,42.996700286865234,0.03265347780473271,0.028298696276236157,0.0
2013-02-25,43.05702590942383,43.05702590942383,0.0014030291198188216,0.03780345165787646,0.0
2013-02-26,42.25425720214844,42.25425720214844,-0.018644313914391586,0.002090995438856158,0.0
2013-02-27,43.09878540039063,43.09878540039063,0.019986819178997584,0.025165540079187254,0.0
2013-02-28,43.24728012084961,43.24728012084961,0.00344545023901377,0.03867166374238118,0.0
2013-03-01,43.79482650756836,43.79482650756836,0.012660828269169588,0.01856249934013987,0.0
2013-03-04,43.98971939086914,43.98971939086914,0.004450134841089026,0.021661818524283616,0.0
2013-03-05,44.4583854675293,44.4583854675293,0.010653991049495826,0.05216346023635188,0.0
2013-03-06,43.98971939086914,43.98971939086914,-0.010541680084231841,0.020671904839119515,0.0
2013-03-07,44.073238372802734,44.073238372802734,0.0018986022891278598,0.01909850167791083,0.0
2013-03-08,44.14284133911133,44.14284133911133,0.0015792569114128074,0.007946482708016456,0.0
2013-03-11,44.00827407836914,44.00827407836914,-0.0030484503638635863,0.00042179599590386196,0.0
2013-03-12,44.18925476074219,44.18925476074219,0.004112423996695647,-0.006053542069890727,0.0
2013-03-13,44.620792388916016,44.620792388916016,0.00976566883760177,0.014345920064629203,0.0
2013-03-14,44.866729736328125,44.866729736328125,0.005511720752704452,0.01800392693664743,0.0
2013-03-15,44.671836853027344,44.671836853027344,-0.004343817444376397,0.011983721434064565,0.0
2013-03-18,44.662559509277344,44.662559509277344,-0.00020767768696239308,0.014867327669861874,0.0
2013-03-19,44.48158645629883,44.48158645629883,-0.004052008101795512,0.006615447514094486,0.0
2013-03-20,45.17762756347656,45.17762756347656,0.015647848078925053,0.012479275798312983,0.0
2013-03-21,44.23101425170898,44.23101425170898,-0.020953143465480828,-0.014168973053197975,0.0
2013-03-22,44.342376708984375,44.342376708984375,0.0025177459563023863,-0.00737511970073923,0.0
2013-03-25,43.71129989624024,43.71129989624024,-0.01423191221539255,-0.021298815461740506,0.0
2013-03-26,43.83658981323242,43.83658981323242,0.002866304989546986,-0.014500306631376247,0.0
2013-03-27,43.75770950317383,43.75770950317383,-0.0017994171169487538,-0.03142967297934551,0.0
2013-03-28,43.98043823242188,43.98043823242188,0.0050900454291809005,-0.0056651655750221686,0.0
2013-04-02,44.8388900756836,44.8388900756836,0.01951894700832879,0.011197265540316081,0.0
2013-04-03,44.51406478881836,44.51406478881836,-0.007244275813182877,0.01836515716722409,0.0
2013-04-04,44.38878631591797,44.38878631591797,-0.0028143570688214936,0.012596703006283239,0.0
2013-04-05,43.79946899414063,43.79946899414063,-0.013276265712315882,0.0009543344805051923,0.0
2013-04-08,43.26119613647461,43.26119613647461,-0.012289483640498755,-0.01635368188343911,0.0
2013-04-09,43.19622802734375,43.19622802734375,-0.0015017640503028895,-0.0366347616001913,0.0
2013-04-10,43.54889297485352,43.54889297485352,0.008164253306712999,-0.021682401248768524,0.0
2013-04-11,43.442169189453125,43.442169189453125,-0.0024506658633555167,-0.021325591552057932,0.0
2013-04-12,43.033817291259766,43.033817291259766,-0.00939989659384921,-0.01748084441350861,0.0
2013-04-15,42.917816162109375,42.917816162109375,-0.0026955807421237266,-0.00793736662486133,0.0
2013-04-16,42.83893203735352,42.83893203735352,-0.0018380274629512527,-0.008271462725033651,0.0
2013-04-17,42.08720397949219,42.08720397949219,-0.017547777736519277,-0.03356432036528134,0.0
2013-04-18,42.769325256347656,42.769325256347656,0.01620733173883071,-0.015488267406058132,0.0
2013-04-19,43.284400939941406,43.284400939941406,0.012043109880890634,0.00582294726460475,0.0
2013-04-22,42.96885681152344,42.96885681152344,-0.007290019535116099,0.0011892648316791377,0.0
2013-04-23,43.95259475708008,43.95259475708008,0.02289420800445452,0.025996509874604223,0.0
2013-04-24,44.31452941894531,44.31452941894531,0.008234659725224303,0.0529216775849124,0.0
2013-04-25,43.75770950317383,43.75770950317383,-0.012565177224547752,0.023109652558277904,0.0
2013-04-26,44.19853210449219,44.19853210449219,0.010074169930818444,0.021119182539205417,0.0
2013-04-29,44.732154846191406,44.732154846191406,0.012073313666563612,0.04103665225263997,0.0
2013-04-30,44.60223007202149,44.60223007202149,-0.0029045051510854236,0.01478036321932441,0.0
2013-05-02,44.40734100341797,44.40734100341797,-0.004369491576740159,0.002094382715773113,0.0
2013-05-03,45.14514923095703,45.14514923095703,0.01661455540610457,0.031707320687856644,0.0
2013-05-06,45.330753326416016,45.330753326416016,0.0041112743809852415,0.025616715488357977,0.0
2013-05-07,45.30291748046875,45.30291748046875,-0.0006140609609291969,0.012759560460252173,0.0
2013-05-08,45.34931564331055,45.34931564331055,0.0010241760447724513,0.016749960037484524,0.0
2013-05-09,45.24259185791016,45.24259185791016,-0.0023533714651794435,0.01880884636681812,0.0
2013-05-10,45.36788177490234,45.36788177490234,0.0027692913214534265,0.004933698254176333,0.0
2013-05-13,45.39107894897461,45.39107894897461,0.0005113126988685046,0.0013307880000186234,0.0
2013-05-14,45.43748092651367,45.43748092651367,0.0010222708649694212,0.002970304199568119,0.0
2013-05-15,45.41891860961914,45.41891860961914,-0.00040852433973070923,0.0015348184492143258,0.0
2013-05-16,45.67130661010742,45.67130661010742,0.005556891449961299,0.009475910521300035,0.0
2013-05-17,46.30463790893555,46.30463790893555,0.013867159620258418,0.020648002449861425,0.0
2013-05-20,46.428443908691406,46.428443908691406,0.0026737278455635227,0.02285393922631651,0.0
2013-05-21,46.33319854736328,46.33319854736328,-0.002051444186142448,0.019713188376315527,0.0
2013-05-22,46.31415557861328,46.31415557861328,-0.00041100052116049834,0.019710662349511354,0.0
2013-05-23,45.78081893920898,45.78081893920898,-0.011515629136301997,0.0023978365680765723,0.0
2013-05-24,46.16653060913086,46.16653060913086,0.008425180651181918,-0.0029825802779473998,0.0
2013-05-27,46.45225143432617,46.45225143432617,0.006188916980016668,0.0005127788835996849,0.0
2013-05-28,46.695106506347656,46.695106506347656,0.005228058156983684,0.007810985866093967,0.0
2013-05-29,46.176063537597656,46.176063537597656,-0.011115575219417084,-0.0029816378878209093,0.0
2013-05-30,46.65224838256836,46.65224838256836,0.010312374171587368,0.019034815530856397,0.0
2013-05-31,47.30939102172852,47.30939102172852,0.014085980031901313,0.02475517214567624,0.0
2013-06-03,47.17605972290039,47.17605972290039,-0.002818283980169922,0.015581769800706802,0.0
2013-06-04,46.63320541381836,46.63320541381836,-0.011506987066546293,-0.0013256441019334764,0.0
2013-06-05,46.22844314575195,46.22844314575195,-0.00867970075131197,0.001134345462593389,0.0
2013-06-06,45.85701370239258,45.85701370239258,-0.008034651787608538,-0.017046009736862322,0.0
2013-06-07,46.22844314575195,46.22844314575195,0.00809973030014377,-0.02284848425717645,0.0
2013-06-10,46.35701370239258,46.35701370239258,0.002781200228509917,-0.017361475827330053,0.0
2013-06-11,46.037967681884766,46.037967681884766,-0.006882367845264081,-0.0127642465631842,0.0
2013-06-12,46.06177520751953,46.06177520751953,0.0005171280756628427,-0.0036053115115068923,0.0
2013-06-13,46.01891708374024,46.01891708374024,-0.0009304488067645167,0.003530613275395611,0.0
2013-06-14,45.67130661010742,45.67130661010742,-0.007553643059446058,-0.012051812644608306,0.0
2013-06-17,46.21891784667969,46.21891784667969,0.011990268665776904,-0.0029789635846573237,0.0
2013-06-18,46.25701141357422,46.25701141357422,0.0008241985894368309,0.004757893163377824,0.0
2013-06-19,46.12844467163086,46.12844467163086,-0.0027794000955633225,0.001447392416183746,0.0
2013-06-20,44.485595703125,44.485595703125,-0.03561466206373565,-0.03331937120174011,0.0
2013-06-21,44.13320541381836,44.13320541381836,-0.007921447015306282,-0.03367762629214266,0.0
2013-06-24,43.476070404052734,43.476070404052734,-0.014889809240093643,-0.059344691966300434,0.0
2013-06-25,44.07129669189453,44.07129669189453,0.013690894377296647,-0.047251533440793914,0.0
2013-06-26,44.657020568847656,44.657020568847656,0.013290370851757771,-0.031898411343752375,0.0
2013-06-27,45.09511184692383,45.09511184692383,0.009810132259064686,0.013701427038685488,0.0
2013-06-28,45.17605972290039,45.17605972290039,0.0017950476816941396,0.023629697850034326,0.0
2013-07-01,45.19034957885742,45.19034957885742,0.00031631479249583094,0.03943040755230931,0.0
2013-07-02,44.98081970214844,44.98081970214844,-0.004636606679560007,0.020637536866964457,0.0
2013-07-03,44.92368316650391,44.92368316650391,-0.001270242205963945,0.005971347713292774,0.0
2013-07-04,45.59510803222656,45.59510803222656,0.014945899765923087,0.011087591644078465,0.0
2013-07-05,44.77606201171875,44.77606201171875,-0.01796346265763671,-0.008854196528761848,0.0
2013-07-08,45.44749450683594,45.44749450683594,0.014995344944391586,0.005690261977942868,0.0
2013-07-09,45.933197021484375,45.933197021484375,0.010687113116332192,0.021172964958005247,0.0
2013-07-10,45.85225296020508,45.85225296020508,-0.0017622126594287746,0.020669939066650933,0.0
2013-07-11,46.54273223876953,46.54273223876953,0.01505878629701618,0.020783462249353457,0.0
2013-07-12,46.36653900146485,46.36653900146485,-0.0037856229926680474,0.0355206982992351,0.0
2013-07-15,46.47129821777344,46.47129821777344,0.0022593710586265026,0.02252717607531718,0.0
2013-07-16,46.22844314575195,46.22844314575195,-0.005225915378636925,0.006427728601810179,0.0
2013-07-17,46.52367401123047,46.52367401123047,0.006386346703212364,0.014643141998019527,0.0
2013-07-18,46.87129592895508,46.87129592895508,0.007471936065081453,0.007059398414772433,0.0
2013-07-19,47.11415100097656,47.11415100097656,0.005181317631788751,0.016123955240396448,0.0
2013-07-22,47.00463104248047,47.00463104248047,-0.002324566105283865,0.011476606963027658,0.0
2013-07-23,46.65701675415039,46.65701675415039,-0.007395320006148398,0.009270777452902834,0.0
2013-07-24,46.99987411499024,46.99987411499024,0.0073484629899607246,0.01023565128680115,0.0
2013-07-25,46.74748992919922,46.74748992919922,-0.005369890676165223,-0.0026414033856353436,0.0
2013-07-26,46.88081741333008,46.88081741333008,0.0028520779261687057,-0.004952516020964692,0.0
2013-07-29,46.37129592895508,46.37129592895508,-0.01086844284054922,-0.013473887561270548,0.0
2013-07-30,48.02367401123047,48.02367401123047,0.03563364036249883,0.02929156967496227,0.0
2013-07-31,47.5141487121582,47.5141487121582,-0.010609877514850541,0.010942042012915376,0.0
2013-08-01,47.904632568359375,47.904632568359375,0.008218264807115183,0.02475304323104166,0.0
2013-08-02,47.9998664855957,47.9998664855957,0.0019879897231322996,0.023870084482516596,0.0
2013-08-05,47.83319854736328,47.83319854736328,-0.0034722583714360544,0.03152602464783305,0.0
2013-08-06,47.5474853515625,47.5474853515625,-0.005973115001244866,-0.009915706564987303,0.0
2013-08-07,47.78557586669922,47.78557586669922,0.005007426015830152,0.00571255430009554,0.0
2013-08-08,47.80939483642578,47.80939483642578,0.0004984552198974423,-0.0019880693542047023,0.0
2013-08-09,48.142723083496094,48.142723083496094,0.006972023975847286,0.002976187401339203,0.0
2013-08-12,48.07129669189453,48.07129669189453,-0.0014836383782795837,0.004977675584364016,0.0
2013-08-13,48.71415328979492,48.71415328979492,0.013372982260509314,0.024536900944522433,0.0
2013-08-14,48.73796463012695,48.73796463012695,0.000488797171334987,0.01993046533716547,0.0
2013-08-15,48.73796463012695,48.73796463012695,0.0,0.019422328956017143,0.0
2013-08-16,49.42842864990234,49.42842864990234,0.014166862014352244,0.02670612470707945,0.0
2013-08-19,49.02367401123047,49.02367401123047,-0.008188701314757796,0.01981176678965113,0.0
2013-08-20,48.64271926879883,48.64271926879883,-0.007770832156406171,-0.001466391514004961,0.0
2013-08-21,48.6189079284668,48.6189079284668,-0.0004895149919651454,-0.0024427918269398496,0.0
2013-08-22,49.595096588134766,49.595096588134766,0.0200783748804938,0.017586535763497668,0.0
2013-08-23,50.04747772216797,50.04747772216797,0.009121489121999948,0.012524150355867292,0.0
2013-08-26,50.16652297973633,50.16652297973633,0.002378646497016801,0.023312185215739856,0.0
2013-08-27,49.04747772216797,49.04747772216797,-0.022306613875160752,0.008321049058389374,0.0
2013-08-28,48.21414566040039,48.21414566040039,-0.01699031429277631,-0.00832520279274751,0.0
2013-08-29,48.142723083496094,48.142723083496094,-0.001481361453697927,-0.02928461893521428,0.0
2013-08-30,47.38557815551758,47.38557815551758,-0.015727089775652403,-0.0531874869184733,0.0
2013-09-02,48.09510803222656,48.09510803222656,0.014973540565028864,-0.041290781670208054,0.0
2013-09-03,48.07129669189453,48.07129669189453,-0.0004950886130887788,-0.019902777382418413,0.0
2013-09-04,48.142723083496094,48.142723083496094,0.001485842831728812,-0.001481361453697927,0.0
2013-09-05,47.44748306274414,47.44748306274414,-0.014441227587940308,-0.014441227587940308,0.0
2013-09-06,48.07129669189453,48.07129669189453,0.013147454593649632,0.014471038722508656,0.0
2013-09-09,47.9998664855957,47.9998664855957,-0.0014859221867188355,-0.001980275136652998,0.0
2013-09-10,48.85700988769531,48.85700988769531,0.017857203881115558,0.016344747278957072,0.0
2013-09-11,48.78557968139648,48.78557968139648,-0.0014620257453951124,0.013353141590795481,0.0
2013-09-12,48.52367782592773,48.52367782592773,-0.005368427662008957,0.02268180931242303,0.0
2013-09-13,48.64271926879883,48.64271926879883,0.0024532650492434804,0.011886980718800677,0.0
2013-09-16,48.833194732666016,48.833194732666016,0.0039158062446020825,0.017361053437937812,0.0
2013-09-17,48.40462493896485,48.40462493896485,-0.008776198158800375,-0.009259366256148982,0.0
2013-09-18,49.452239990234375,49.452239990234375,0.021642870956866123,0.013665109919604346,0.0
2013-09-19,49.595096588134766,49.595096588134766,0.0028887791114942107,0.02208032882525135,0.0
2013-09-20,49.833194732666016,49.833194732666016,0.004800840423974773,0.024473867451542786,0.0
2013-09-23,49.47605514526367,49.47605514526367,-0.0071667006162909885,0.013164414413534775,0.0
2013-09-24,49.47605514526367,49.47605514526367,0.0,0.022134872600496847,0.0
2013-09-25,49.49986267089844,49.49986267089844,0.0004811928834032031,0.0009630035095167244,0.0
2013-09-26,49.69033432006836,49.69033432006836,0.003847922779832258,0.0019203054028607003,0.0
2013-09-27,49.19034576416016,49.19034576416016,-0.01006208878949455,-0.012900015179730384,0.0
2013-09-30,49.02367401123047,49.02367401123047,-0.0033883021218998888,-0.0091434358035416,0.0
2013-10-01,48.97605514526367,48.97605514526367,-0.0009713442928795946,-0.010105898672236102,0.0
2013-10-02,48.11891174316406,48.11891174316406,-0.017501274848644055,-0.02789807593842586,0.0
2013-10-03,47.904632568359375,47.904632568359375,-0.004453117642153059,-0.035936601678040914,0.0
2013-10-04,47.97605514526367,47.97605514526367,0.0014909325690448672,-0.024685547540534203,0.0
2013-10-07,47.73796463012695,47.73796463012695,-0.004962694711264204,-0.026226295907748165,0.0
2013-10-08,47.404632568359375,47.404632568359375,-0.006982536108320336,-0.03208552775929863,0.0
2013-10-09,46.89510726928711,46.89510726928711,-0.010748428401749721,-0.025432920852596186,0.0
2013-10-10,47.46177291870117,47.46177291870117,0.012083683829958725,-0.009244610091231675,0.0
2013-10-11,47.59510803222656,47.59510803222656,0.0028093159046920224,-0.007940359245537487,0.0
2013-10-14,47.78557586669922,47.78557586669922,0.004001836372420797,0.0009973453401534993,0.0
2013-10-15,48.11891174316406,48.11891174316406,0.006975658876534396,0.01506770828303905,0.0
2013-10-16,47.73796463012695,47.73796463012695,-0.007916785713492969,0.017973247315543617,0.0
2013-10-17,48.19033432006836,48.19033432006836,0.00947609923142645,0.015350488541908458,0.0
2013-10-18,48.42843246459961,48.42843246459961,0.004940786319303392,0.017508615209126166,0.0
2013-10-21,48.66653060913086,48.66653060913086,0.004916494968225438,0.018435578654301787,0.0
2013-10-22,48.833194732666016,48.833194732666016,0.0034246148523249254,0.014844121856172787,0.0
2013-10-23,48.90462493896485,48.90462493896485,0.0014627387515782075,0.02443883642457667,0.0
2013-10-24,48.0474853515625,48.0474853515625,-0.017526759247660118,-0.0029642659782580516,0.0
2013-10-25,48.47605514526367,48.47605514526367,0.008919713291243747,0.0009833620094739093,0.0
2013-10-28,48.52367782592773,48.52367782592773,0.0009823959586099384,-0.002935339368044687,0.0
2013-10-29,48.23796463012695,48.23796463012695,-0.005888119132802183,-0.01218904693411127,0.0
2013-10-30,47.61891174316406,47.61891174316406,-0.0128333127591429,-0.02629021687428168,0.0
2013-10-31,47.76176834106445,47.76176834106445,0.002999997116080566,-0.005946554921812508,0.0
2013-11-01,47.64271926879883,47.64271926879883,-0.0024925599784225705,-0.01719067019722753,0.0
2013-11-04,47.904632568359375,47.904632568359375,0.005497446484589608,-0.012757591454404915,0.0
2013-11-05,47.61415863037109,47.61415863037109,-0.006063587641002899,-0.012931847447109512,0.0
